,State,Model Name,Mean_Similarity,Count_Similarity,rank
2492,Vermont,SIkJaun10_window_noval,0.20464516129032256,31,20.0
343,Connecticut,FH_BPagano_RtDriven,0.19324237288135596,59,20.0
833,Iowa,FH_BPagano_RtDriven,0.18201525423728812,59,20.0
1917,Oklahoma,FH_CU_scenario_high,0.3278475,40,20.0
1101,Maryland,FH_LANL_GrowthRate,0.31324761904761905,63,20.0
248,California,FH_COVIDhub_ensemble,0.36222089552238806,67,20.0
418,Delaware,FH_MIT_ISOLAT_Mixtures,0.2720153846153846,39,20.0
821,Indiana,FH_UMich_RidgeTfReg,0.3770745762711864,59,20.0
724,Idaho,FH_USACE_ERDC_SEIR,0.39537222222222224,18,20.0
2080,Puerto Rico,FH_Karlen_pypm,0.15807605633802815,71,20.0
315,Colorado,FH_KITmetricslab_select_ensemble,0.24715185185185184,27,20.0
2556,Virginia,FH_IEM_MED_CovidProject,0.3062423076923077,52,20.0
2032,Pennsylvania,FH_LANL_GrowthRate,0.29064761904761904,63,20.0
620,Guam,FH_RobertWalraven_ESG,0.19300405405405405,74,20.0
2641,West Virginia,FH_CEID_Walk,0.35758166666666663,60,20.0
644,Hawaii,FH_CU_scenario_low,0.3128245614035088,57,20.0
755,Illinois,FH_JHU_UNC_GAS_StatMechPool,0.28055714285714284,49,20.0
562,Georgia,FH_LANL_GrowthRate,0.4372365079365079,63,20.0
987,Louisiana,FH_CU_scenario_low,0.3226491228070176,57,20.0
1866,Ohio,FH_COVIDhub_trained_ensemble,0.2941533333333333,30,20.0
959,Kentucky,FH_MUNI_ARIMA,0.3774689655172414,29,20.0
2741,Wyoming,FH_COVIDhub_ensemble,0.37704776119402983,67,20.0
480,District of Columbia,FH_UVA_Ensemble,0.26526153846153844,52,20.0
1969,Oregon,FH_CU_select,0.29665846153846154,65,20.0
894,Kansas,FH_DDS_NBDS,0.27694705882352944,34,20.0
239,Arkansas,SIkJaun1_hyper7,0.3245225806451613,31,20.0
101,American Samoa,FH_COVIDhub_ensemble,0.9113985074626866,67,20.0
508,Florida,FH_JHU_CSSE_DECOM,0.36775714285714284,56,20.0
1048,Maine,FH_JHU_IDD_CovidSP,0.3056396825396825,63,20.0
2592,Washington,FH_CEID_Walk,0.24732833333333334,60,20.0
2713,Wisconsin,FH_LNQ_ens1,0.23723260869565216,46,20.0
1813,Northern Mariana Islands,FH_BPagano_RtDriven,0.07327118644067795,59,20.0
1708,New York,SIkJaun10_window_noval,0.33572903225806455,31,21.0
398,Delaware,FH_CU_scenario_high,0.2660075,40,21.0
1613,New Jersey,SIkJaun1_window_noval,0.24208709677419354,31,21.0
2587,Virginia,SIkJaun1_window_noval,0.30408064516129035,31,21.0
1759,North Carolina,SIkJaun1_hyper7_smooth7,0.3454967741935484,31,21.0
1635,New Mexico,FH_JHU_CSSE_DECOM,0.33929464285714284,56,21.0
2742,Wyoming,FH_COVIDhub_trained_ensemble,0.35348,30,21.0
773,Illinois,FH_USACE_ERDC_SEIR,0.2785277777777778,18,21.0
481,District of Columbia,SIkJaun10_hyper7,0.22719999999999999,31,21.0
1337,Missouri,FH_IEM_MED_CovidProject,0.25995961538461543,52,21.0
1263,Minnesota,FH_USACE_ERDC_SEIR,0.29098333333333337,18,21.0
2012,Pennsylvania,FH_COVIDhub_ensemble,0.26195373134328354,67,21.0
938,Kentucky,FH_CU_scenario_low,0.3640894736842105,57,21.0
1847,Northern Mariana Islands,FH_TTU_squider,0.07234590163934426,61,21.0
2521,Virgin Islands,FH_Karlen_pypm,0.10394084507042255,71,21.0
1281,Mississippi,FH_CU_scenario_low,0.43430175438596497,57,21.0
878,Iowa,SIkJaun1_window_noval,0.17987741935483872,31,21.0
253,California,FH_CU_scenario_mid,0.35710892857142856,56,21.0
2373,United States,FH_KITmetricslab_select_ensemble,0.3697259259259259,27,21.0
376,Connecticut,FH_SigSci_TS,0.1921909090909091,11,21.0
2350,Texas,USC_SI_kJalpha,0.39110945945945946,74,21.0
2214,South Dakota,FH_CU_select,0.31615230769230773,65,21.0
2484,Vermont,FH_TTU_squider,0.2035049180327869,61,21.0
2189,South Carolina,FH_SigSci_TS,0.4398818181818182,11,21.0
102,American Samoa,FH_COVIDhub_trained_ensemble,0.86026,30,21.0
785,Indiana,FH_CEID_Walk,0.36618999999999996,60,21.0
3,Alabama,FH_COVIDhub_ensemble,0.32222089552238803,67,21.0
229,Arkansas,FH_SigSci_TS,0.3110363636363636,11,21.0
1027,Louisiana,USC_SI_kJalpha,0.3224527027027027,74,21.0
924,Kansas,SIkJaun10_window_noval,0.2542935483870968,31,21.0
553,Georgia,FH_IEM_MED_CovidProject,0.43356346153846154,52,21.0
2075,Puerto Rico,FH_JHUAPL_Bucky,0.1532578125,64,21.0
2261,Tennessee,FH_CU_scenario_low,0.35373333333333334,57,21.0
150,Arizona,FH_COVIDhub_ensemble,0.32118805970149256,67,21.0
608,Guam,FH_JHU_UNC_GAS_StatMechPool,0.1907,49,21.0
1525,New Hampshire,FH_CU_scenario_high,0.2849825,40,21.0
1495,Nevada,FH_MIT_Cassandra,0.3523,28,21.0
532,Florida,SIkJaun10_window_noval,0.36711612903225804,31,21.0
658,Hawaii,FH_KITmetricslab_select_ensemble,0.30897777777777774,27,21.0
1422,Nebraska,FH_CEID_Walk,0.19371833333333335,60,21.0
1924,Oklahoma,FH_Google_Harvard_CPF,0.31956153846153845,52,21.0
56,Alaska,FH_CU_scenario_low,0.29317192982456136,57,21.0
2662,West Virginia,FH_Karlen_pypm,0.3473760563380282,71,21.0
1180,Michigan,FH_COVIDhub_trained_ensemble,0.30471,30,21.0
2423,Utah,FH_Karlen_pypm,0.2364112676056338,71,21.0
700,Idaho,FH_IEM_MED_CovidProject,0.3799384615384615,52,21.0
311,Colorado,FH_JHUAPL_Bucky,0.20608749999999998,64,21.0
2706,Wisconsin,FH_JHUAPL_Bucky,0.23036875,64,21.0
2599,Washington,FH_CU_scenario_mid,0.23729642857142857,56,21.0
1124,Maryland,UMich_RidgeTfReg,0.30065000000000003,14,21.0
1977,Oregon,FH_JHUAPL_Bucky,0.283353125,64,21.0
1043,Maine,FH_IEM_MED_CovidProject,0.2913019230769231,52,21.0
1907,Ohio,SIkJaun1_window_noval,0.2924258064516129,31,21.0
1778,North Dakota,FH_IEM_MED_CovidProject,0.36197500000000005,52,21.0
1396,Montana,FH_LNQ_ens1,0.4560347826086956,46,21.0
2136,Rhode Island,FH_Microsoft_DeepSTIA,0.1820468085106383,47,21.0
1135,Massachusetts,FH_CU_scenario_mid,0.3251232142857143,56,21.0
1871,Ohio,FH_CU_select,0.2728569230769231,65,22.0
1528,New Hampshire,FH_CU_select,0.27920153846153845,65,22.0
2038,Pennsylvania,FH_Microsoft_DeepSTIA,0.25222340425531914,47,22.0
1296,Mississippi,FH_Karlen_pypm,0.4329154929577465,71,22.0
915,Kansas,FH_SigSci_TS,0.2421636363636364,11,22.0
2534,Virgin Islands,FH_UCLA_SuEIR,0.1023734693877551,49,22.0
2758,Wyoming,FH_JHU_UNC_GAS_StatMechPool,0.35194285714285717,49,22.0
2696,Wisconsin,FH_CU_scenario_low,0.21753684210526314,57,22.0
873,Iowa,SIkJaun10_hyper7,0.1784032258064516,31,22.0
493,Florida,FH_COVIDhub_ensemble,0.36312537313432836,67,22.0
14,Alabama,FH_IEM_MED_CovidProject,0.3212884615384616,52,22.0
714,Idaho,FH_MUNI_ARIMA,0.37015517241379314,29,22.0
586,Georgia,USC_SI_kJalpha,0.4251108108108108,74,22.0
2086,Puerto Rico,FH_MUNI_ARIMA,0.14200000000000002,29,22.0
254,California,FH_CU_select,0.3555030769230769,65,22.0
1914,Oklahoma,FH_COVIDhub_ensemble,0.31434328358208957,67,22.0
1375,Montana,FH_COVIDhub_ensemble,0.44540447761194035,67,22.0
2163,South Carolina,FH_CU_scenario_low,0.4342473684210526,57,22.0
2306,Texas,FH_COVIDhub_ensemble,0.38979850746268657,67,22.0
2613,Washington,FH_Karlen_pypm,0.23701971830985918,71,22.0
400,Delaware,FH_CU_scenario_mid,0.2618642857142857,56,22.0
88,Alaska,FH_UVA_Ensemble,0.28717692307692305,52,22.0
1360,Missouri,FH_UMich_RidgeTfReg,0.2561915254237288,59,22.0
1471,Nevada,FH_CEID_Walk,0.3481616666666667,60,22.0
2301,Tennessee,USC_SI_kJalpha,0.3489459459459459,74,22.0
2586,Virginia,SIkJaun1_hyper7_smooth7,0.3025741935483871,31,22.0
660,Hawaii,FH_LANL_GrowthRate,0.29810476190476193,63,22.0
783,Illinois,ensemble_SIkJa_RF,0.27642666666666665,30,22.0
483,District of Columbia,SIkJaun10_window_noval,0.22669677419354842,31,22.0
2644,West Virginia,FH_COVIDhub_trained_ensemble,0.33873000000000003,30,22.0
812,Indiana,FH_MUNI_ARIMA,0.36585172413793104,29,22.0
1442,Nebraska,FH_KITmetricslab_select_ensemble,0.17256666666666667,27,22.0
1704,New York,FH_USACE_ERDC_SEIR,0.2899833333333333,18,22.0
596,Guam,FH_CU_scenario_mid,0.18573035714285716,56,22.0
1727,North Carolina,FH_DDS_NBDS,0.3390794117647059,34,22.0
162,Arizona,FH_IowaStateLW_STEM,0.29673249999999995,40,22.0
2001,Oregon,SIkJaun10_hyper7_smooth7,0.2804935483870968,31,22.0
390,Connecticut,USC_SI_kJalpha,0.18751486486486488,74,22.0
1194,Michigan,FH_JHU_CSSE_DECOM,0.2984517857142857,56,22.0
116,American Samoa,FH_JHU_CSSE_DECOM,0.8360160714285714,56,22.0
1141,Massachusetts,FH_IEM_MED_CovidProject,0.32193076923076924,52,22.0
1016,Louisiana,FH_UCSB_ACTS,0.31455,12,22.0
2212,South Dakota,FH_CU_scenario_low,0.31475964912280696,57,22.0
321,Colorado,FH_MOBS_GLEAM_COVID,0.2022717948717949,39,22.0
1632,New Mexico,FH_IowaStateLW_STEM,0.3389,40,22.0
1085,Maryland,FH_CU_scenario_low,0.29162105263157895,57,22.0
1782,North Dakota,FH_JHU_CSSE_DECOM,0.3560446428571429,56,22.0
2404,Utah,FH_COVIDhub_ensemble,0.23540298507462687,67,22.0
1237,Minnesota,FH_DDS_NBDS,0.27356176470588234,34,22.0
2117,Rhode Island,FH_Covid19Sim_Simulator,0.1788980769230769,52,22.0
209,Arkansas,FH_Google_Harvard_CPF,0.3087115384615385,52,22.0
934,Kentucky,FH_COVIDhub_ensemble,0.345189552238806,67,22.0
1073,Maine,SIkJaun1_hyper7_smooth7,0.2910774193548387,31,22.0
2381,United States,FH_Microsoft_DeepSTIA,0.3666234042553192,47,22.0
1611,New Jersey,SIkJaun1_hyper7,0.23037741935483871,31,22.0
2451,Vermont,FH_CEID_Walk,0.19267833333333334,60,22.0
1827,Northern Mariana Islands,FH_IEM_MED_CovidProject,0.06624230769230768,52,22.0
1160,Massachusetts,FH_SigSci_TS,0.31865454545454547,11,23.0
1890,Ohio,FH_MUNI_ARIMA,0.2701448275862069,29,23.0
332,Colorado,FH_USACE_ERDC_SEIR,0.17268333333333336,18,23.0
1468,Nebraska,USC_SI_kJalpha,0.15600945945945946,74,23.0
2570,Virginia,FH_MUNI_ARIMA,0.28811379310344826,29,23.0
172,Arizona,FH_MIT_Cassandra,0.28485,28,23.0
2134,Rhode Island,FH_MOBS_GLEAM_COVID,0.17371538461538463,39,23.0
2660,West Virginia,FH_JHU_UNC_GAS_StatMechPool,0.32950612244897964,49,23.0
204,Arkansas,FH_CU_scenario_mid,0.30831785714285714,56,23.0
989,Louisiana,FH_CU_select,0.30081846153846153,65,23.0
1335,Missouri,FH_DDS_NBDS,0.24538529411764706,34,23.0
1473,Nevada,FH_COVIDhub_ensemble,0.3442492537313433,67,23.0
272,California,FH_MOBS_GLEAM_COVID,0.35262307692307693,39,23.0
2717,Wisconsin,FH_MUNI_ARIMA,0.21119655172413793,29,23.0
392,Delaware,FH_BPagano_RtDriven,0.2542101694915254,59,23.0
2274,Tennessee,FH_JHU_UNC_GAS_StatMechPool,0.3460408163265306,49,23.0
1706,New York,SIkJaun10_hyper7,0.28588064516129036,31,23.0
2319,Texas,FH_JCB_PRM,0.36555882352941177,17,23.0
1918,Oklahoma,FH_CU_scenario_low,0.30035263157894737,57,23.0
1066,Maine,FH_UMich_RidgeTfReg,0.28421864406779657,59,23.0
1406,Montana,FH_TTU_squider,0.43995409836065574,61,23.0
2023,Pennsylvania,FH_IEM_MED_CovidProject,0.2502923076923077,52,23.0
20,Alabama,FH_JHU_UNC_GAS_StatMechPool,0.30420408163265306,49,23.0
1548,New Hampshire,FH_Microsoft_DeepSTIA,0.2607042553191489,47,23.0
1186,Michigan,FH_Covid19Sim_Simulator,0.28076923076923077,52,23.0
1618,New Mexico,FH_CEID_Walk,0.31501,60,23.0
2455,Vermont,FH_CU_nochange,0.19128070175438597,57,23.0
96,Alaska,USC_SI_kJalpha,0.2863918918918919,74,23.0
1081,Maryland,FH_COVIDhub_ensemble,0.2872119402985075,67,23.0
1796,North Dakota,FH_RobertWalraven_ESG,0.3521608108108108,74,23.0
100,American Samoa,FH_COVIDhub_4_week_ensemble,0.5433615384615385,13,23.0
720,Idaho,FH_TTU_squider,0.3636360655737705,61,23.0
2596,Washington,FH_CU_nochange,0.21881754385964913,57,23.0
612,Guam,FH_LNQ_ens1,0.18264347826086957,46,23.0
805,Indiana,FH_KITmetricslab_select_ensemble,0.3481703703703704,27,23.0
2078,Puerto Rico,FH_JHU_UNC_GAS_StatMechPool,0.13833469387755104,49,23.0
749,Illinois,FH_IEM_MED_CovidProject,0.2757326923076923,52,23.0
445,District of Columbia,FH_COVIDhub_trained_ensemble,0.2160466666666667,30,23.0
974,Kentucky,SIkJaun1_hyper7,0.33682903225806454,31,23.0
664,Hawaii,FH_MOBS_GLEAM_COVID,0.296974358974359,39,23.0
2406,Utah,FH_CU_nochange,0.22911929824561406,57,23.0
1744,North Carolina,FH_Microsoft_DeepSTIA,0.3328531914893617,47,23.0
865,Iowa,FH_RobertWalraven_ESG,0.16710540540540542,74,23.0
349,Connecticut,FH_CU_scenario_high,0.17927500000000002,40,23.0
2222,South Dakota,FH_JHUAPL_Bucky,0.31309375,64,23.0
2003,Oregon,SIkJaun1_hyper7,0.2768870967741936,31,23.0
1592,New Jersey,FH_LNQ_ens1,0.21443043478260868,46,23.0
522,Florida,FH_RobertWalraven_ESG,0.3587594594594595,74,23.0
1278,Mississippi,FH_COVIDhub_trained_ensemble,0.4207633333333333,30,23.0
548,Georgia,FH_CU_select,0.4234369230769231,65,23.0
2179,South Carolina,FH_LANL_GrowthRate,0.42507142857142854,63,23.0
900,Kansas,FH_JHU_CSSE_DECOM,0.2212339285714286,56,23.0
2369,United States,FH_JHUAPL_Bucky,0.3658671875,64,23.0
1830,Northern Mariana Islands,FH_JHUAPL_Bucky,0.0640734375,64,23.0
2747,Wyoming,FH_CU_select,0.32941692307692305,65,23.0
1264,Minnesota,FH_UVA_Ensemble,0.2726076923076923,52,23.0
2536,Virgin Islands,FH_UMich_RidgeTfReg,0.09084406779661018,59,23.0
1617,New Mexico,FH_BPagano_RtDriven,0.30846101694915257,59,24.0
554,Georgia,FH_IowaStateLW_STEM,0.41726,40,24.0
1062,Maine,FH_SigSci_TS,0.2600636363636364,11,24.0
1803,North Dakota,FH_UVA_Ensemble,0.3503923076923077,52,24.0
2499,Virgin Islands,FH_BPagano_RtDriven,0.08986949152542374,59,24.0
1840,Northern Mariana Islands,FH_MOBS_GLEAM_COVID,0.05383589743589744,39,24.0
2046,Pennsylvania,FH_UMich_RidgeTfReg,0.24528813559322032,59,24.0
731,Idaho,SIkJaun1_window_noval,0.3588387096774194,31,24.0
277,California,FH_RobertWalraven_ESG,0.3460351351351351,74,24.0
1179,Michigan,FH_COVIDhub_ensemble,0.2764567164179105,67,24.0
2704,Wisconsin,FH_IowaStateLW_STEM,0.19634000000000001,40,24.0
499,Florida,FH_CU_select,0.3447046153846154,65,24.0
1382,Montana,FH_Covid19Sim_Simulator,0.42307884615384617,52,24.0
901,Kansas,FH_JHU_IDD_CovidSP,0.20338571428571428,63,24.0
2457,Vermont,FH_CU_scenario_low,0.19043859649122807,57,24.0
203,Arkansas,FH_CU_scenario_low,0.29610000000000003,57,24.0
2634,Washington,SIkJaun1_hyper7,0.21186129032258064,31,24.0
1277,Mississippi,FH_COVIDhub_ensemble,0.41760597014925377,67,24.0
431,Delaware,FH_UVA_Ensemble,0.2519942307692308,52,24.0
157,Arizona,FH_Covid19Sim_Simulator,0.2833173076923077,52,24.0
2316,Texas,FH_Google_Harvard_CPF,0.35864999999999997,52,24.0
7,Alabama,FH_CU_scenario_low,0.3016157894736842,57,24.0
357,Connecticut,FH_IEM_MED_CovidProject,0.17810576923076923,52,24.0
2005,Oregon,SIkJaun1_window_noval,0.26681935483870967,31,24.0
681,Hawaii,SIkJaun1_hyper7_smooth7,0.2902032258064516,31,24.0
602,Guam,FH_IEM_MED_CovidProject,0.16864807692307693,52,24.0
2159,South Carolina,FH_COVIDhub_ensemble,0.39428208955223876,67,24.0
2545,Virginia,FH_COVIDhub_ensemble,0.2575417910447761,67,24.0
843,Iowa,FH_Covid19Sim_Simulator,0.15942307692307695,52,24.0
997,Louisiana,FH_JHUAPL_Bucky,0.2967078125,64,24.0
1676,New York,FH_Covid19Sim_Simulator,0.28340769230769236,52,24.0
1107,Maryland,FH_Microsoft_DeepSTIA,0.28411063829787236,47,24.0
1230,Minnesota,FH_CU_nochange,0.26990877192982454,57,24.0
1956,Oklahoma,SIkJaun1_window_noval,0.2770677419354839,31,24.0
2264,Tennessee,FH_Covid19Sim_Simulator,0.3441211538461539,52,24.0
1158,Massachusetts,FH_OneQuietNight_ML,0.3160375,16,24.0
1568,New Jersey,FH_BPagano_RtDriven,0.21441864406779662,59,24.0
2376,United States,FH_LNQ_ens1,0.3520608695652174,46,24.0
1482,Nevada,FH_DDS_NBDS,0.33646764705882354,34,24.0
973,Kentucky,SIkJaun10_window_noval,0.33292258064516134,31,24.0
67,Alaska,FH_JHU_CSSE_DECOM,0.2858446428571429,56,24.0
796,Indiana,FH_DDS_NBDS,0.32155,34,24.0
297,Colorado,FH_COVIDhub_ensemble,0.16033432835820896,67,24.0
2151,Rhode Island,SIkJaun1_hyper7_smooth7,0.16798064516129033,31,24.0
464,District of Columbia,FH_LANL_GrowthRate,0.20011587301587302,63,24.0
1333,Missouri,FH_Covid19Sim_Simulator,0.2436346153846154,52,24.0
2744,Wyoming,FH_CU_scenario_high,0.323135,40,24.0
1762,North Carolina,USC_SI_kJalpha,0.3227972972972973,74,24.0
1523,New Hampshire,FH_COVIDhub_trained_ensemble,0.23997666666666667,30,24.0
1893,Ohio,FH_OneQuietNight_ML,0.26195,16,24.0
2410,Utah,FH_CU_select,0.21891538461538462,65,24.0
752,Illinois,FH_JHUAPL_Bucky,0.272496875,64,24.0
2092,Puerto Rico,FH_TTU_squider,0.13685245901639345,61,24.0
2680,West Virginia,SIkJaun10_hyper7,0.32511612903225806,31,24.0
1455,Nebraska,FH_TTU_squider,0.1426934426229508,61,24.0
2213,South Dakota,FH_CU_scenario_mid,0.3043160714285714,56,24.0
1074,Maine,SIkJaun1_window_noval,0.24340967741935485,31,25.0
1623,New Mexico,FH_CU_scenario_high,0.29823,40,25.0
593,Guam,FH_CU_nochange,0.16565087719298247,57,25.0
1155,Massachusetts,FH_MUNI_ARIMA,0.3135862068965517,29,25.0
1788,North Dakota,FH_LNQ_ens1,0.3413913043478261,46,25.0
304,Colorado,FH_Covid19Sim_Simulator,0.15522692307692307,52,25.0
560,Georgia,FH_KITmetricslab_select_ensemble,0.4101259259259259,27,25.0
442,District of Columbia,FH_CEID_Walk,0.18898333333333334,60,25.0
45,Alabama,SIkJaun1_window_noval,0.2994935483870968,31,25.0
2173,South Carolina,FH_JHUAPL_Bucky,0.3807296875,64,25.0
657,Hawaii,FH_JHU_UNC_GAS_StatMechPool,0.2773408163265306,49,25.0
1492,Nevada,FH_Karlen_pypm,0.3356380281690141,71,25.0
1940,Oklahoma,FH_Microsoft_DeepSTIA,0.27170425531914894,47,25.0
2411,Utah,FH_Covid19Sim_Simulator,0.21454807692307692,52,25.0
2283,Tennessee,FH_Microsoft_DeepSTIA,0.34342340425531914,47,25.0
213,Arkansas,FH_JHUAPL_Bucky,0.2835265625,64,25.0
2718,Wisconsin,FH_Microsoft_DeepSTIA,0.19171702127659573,47,25.0
595,Guam,FH_CU_scenario_low,0.16565087719298247,57,25.0
1960,Oregon,FH_BPagano_RtDriven,0.265528813559322,59,25.0
2251,South Dakota,UMich_RidgeTfReg,0.29817857142857146,14,25.0
1669,New York,FH_COVIDhub_ensemble,0.2722492537313433,67,25.0
2643,West Virginia,FH_COVIDhub_ensemble,0.32280000000000003,67,25.0
1436,Nebraska,FH_IowaStateLW_STEM,0.1391925,40,25.0
1122,Maryland,SIkJaun1_hyper7_smooth7,0.2775774193548387,31,25.0
535,Florida,SIkJaun1_window_noval,0.3419387096774194,31,25.0
718,Idaho,FH_RobertWalraven_ESG,0.3572635135135135,74,25.0
988,Louisiana,FH_CU_scenario_mid,0.28865714285714283,56,25.0
2470,Vermont,FH_JHU_UNC_GAS_StatMechPool,0.1505938775510204,49,25.0
1863,Ohio,FH_CEID_Walk,0.25061500000000003,60,25.0
784,Indiana,FH_BPagano_RtDriven,0.31942542372881355,59,25.0
2019,Pennsylvania,FH_Covid19Sim_Simulator,0.24100576923076922,52,25.0
849,Iowa,FH_JCB_PRM,0.15794117647058825,17,25.0
1558,New Hampshire,FH_UVA_Ensemble,0.23861538461538462,52,25.0
753,Illinois,FH_JHU_CSSE_DECOM,0.2461357142857143,56,25.0
1609,New Jersey,SIkJaun10_hyper7_smooth7,0.2118032258064516,31,25.0
180,Arizona,FH_SigSci_TS,0.2796090909090909,11,25.0
2093,Puerto Rico,FH_UCLA_SuEIR,0.1331857142857143,49,25.0
2326,Texas,FH_LANL_GrowthRate,0.34207460317460314,63,25.0
2746,Wyoming,FH_CU_scenario_mid,0.3201107142857143,56,25.0
1341,Missouri,FH_JHU_CSSE_DECOM,0.22833214285714284,56,25.0
1215,Michigan,FH_UVA_Ensemble,0.27466153846153846,52,25.0
292,California,USC_SI_kJalpha,0.34466216216216217,74,25.0
2569,Virginia,FH_MOBS_GLEAM_COVID,0.2528410256410256,39,25.0
1721,North Carolina,FH_CU_scenario_high,0.3219225,40,25.0
1818,Northern Mariana Islands,FH_CU_nochange,0.05188070175438595,57,25.0
394,Delaware,FH_COVIDhub_4_week_ensemble,0.24663076923076924,13,25.0
377,Connecticut,FH_TTU_squider,0.1624918032786885,61,25.0
1820,Northern Mariana Islands,FH_CU_scenario_low,0.05188070175438595,57,25.0
2500,Virgin Islands,FH_CEID_Walk,0.08022833333333333,60,25.0
2112,Rhode Island,FH_CU_nochange,0.16786666666666666,57,25.0
1242,Minnesota,FH_JHUAPL_Bucky,0.2577078125,64,25.0
1387,Montana,FH_IowaStateLW_STEM,0.40121,40,25.0
2391,United States,FH_UVA_Ensemble,0.3437826923076923,52,25.0
951,Kentucky,FH_JHU_UNC_GAS_StatMechPool,0.321130612244898,49,25.0
922,Kansas,SIkJaun10_hyper7,0.19829354838709679,31,25.0
55,Alaska,FH_CU_scenario_high,0.2815725,40,25.0
2608,Washington,FH_JHUAPL_Bucky,0.1941171875,64,25.0
1280,Mississippi,FH_CU_scenario_high,0.41159999999999997,40,25.0
813,Indiana,FH_Microsoft_DeepSTIA,0.3079234042553191,47,26.0
1853,Northern Mariana Islands,SIkJaun10_hyper7,0.03990645161290323,31,26.0
896,Kansas,FH_IEM_MED_CovidProject,0.18851730769230768,52,26.0
1499,Nevada,FH_Microsoft_DeepSTIA,0.33319574468085106,47,26.0
1588,New Jersey,FH_JHU_UNC_GAS_StatMechPool,0.16070204081632655,49,26.0
939,Kentucky,FH_CU_scenario_mid,0.32057857142857143,56,26.0
2561,Virginia,FH_JHU_IDD_CovidSP,0.2522174603174603,63,26.0
2140,Rhode Island,FH_SigSci_TS,0.16099090909090907,11,26.0
1323,Missouri,FH_BPagano_RtDriven,0.1987186440677966,59,26.0
2502,Virgin Islands,FH_COVIDhub_ensemble,0.0674134328358209,67,26.0
2693,Wisconsin,FH_COVIDhub_trained_ensemble,0.18507666666666667,30,26.0
342,Colorado,ensemble_SIkJa_RF,0.1475266666666667,30,26.0
160,Arizona,FH_Google_Harvard_CPF,0.2746730769230769,52,26.0
244,Arkansas,ensemble_SIkJa_RF,0.25667666666666666,30,26.0
2677,West Virginia,FH_UMich_RidgeTfReg,0.298642372881356,59,26.0
2430,Utah,FH_Microsoft_DeepSTIA,0.20416382978723402,47,26.0
59,Alaska,FH_Covid19Sim_Simulator,0.26990576923076925,52,26.0
1232,Minnesota,FH_CU_scenario_low,0.24479473684210526,57,26.0
378,Connecticut,FH_UCLA_SuEIR,0.1593408163265306,49,26.0
2783,Wyoming,SIkJaun1_window_noval,0.3153064516129032,31,26.0
2026,Pennsylvania,FH_JHUAPL_Bucky,0.23220000000000002,64,26.0
536,Florida,UMich_RidgeTfReg,0.3335142857142857,14,26.0
1295,Mississippi,FH_KITmetricslab_select_ensemble,0.4032,27,26.0
1771,North Dakota,FH_CU_scenario_low,0.337540350877193,57,26.0
852,Iowa,FH_JHU_IDD_CovidSP,0.1376904761904762,63,26.0
2297,Tennessee,SIkJaun1_hyper7,0.33548387096774196,31,26.0
571,Georgia,FH_RobertWalraven_ESG,0.4073459459459459,74,26.0
2618,Washington,FH_MOBS_GLEAM_COVID,0.1941025641025641,39,26.0
2227,South Dakota,FH_Karlen_pypm,0.2805338028169014,71,26.0
1076,Maine,USC_SI_kJalpha,0.23584864864864866,74,26.0
1993,Oregon,FH_SigSci_TS,0.25660909090909095,11,26.0
696,Idaho,FH_Covid19Sim_Simulator,0.34744615384615385,52,26.0
641,Hawaii,FH_COVIDhub_trained_ensemble,0.2694533333333334,30,26.0
255,California,FH_Covid19Sim_Simulator,0.3431961538461538,52,26.0
1193,Michigan,FH_JHUAPL_Bucky,0.2394671875,64,26.0
1386,Montana,FH_IEM_MED_CovidProject,0.40033461538461534,52,26.0
2462,Vermont,FH_DDS_NBDS,0.14344117647058824,34,26.0
1131,Massachusetts,FH_COVIDhub_trained_ensemble,0.30652,30,26.0
1885,Ohio,FH_LANL_GrowthRate,0.2501206349206349,63,26.0
41,Alabama,SIkJaun10_hyper7_smooth7,0.29211935483870966,31,26.0
439,Delaware,USC_SI_kJalpha,0.2432054054054054,74,26.0
1651,New Mexico,FH_TTU_squider,0.29775409836065575,61,26.0
617,Guam,FH_Microsoft_DeepSTIA,0.14179574468085107,47,26.0
2188,South Carolina,FH_RobertWalraven_ESG,0.37051081081081083,74,26.0
1540,New Hampshire,FH_KITmetricslab_select_ensemble,0.23571111111111112,27,26.0
2315,Texas,FH_DDS_NBDS,0.3351205882352941,34,26.0
2388,United States,FH_UCSB_ACTS,0.340625,12,26.0
1103,Maryland,FH_MIT_Cassandra,0.2628142857142857,28,26.0
738,Illinois,FH_COVIDhub_ensemble,0.24186865671641794,67,26.0
1921,Oklahoma,FH_Covid19Sim_Simulator,0.2635153846153846,52,26.0
1454,Nebraska,FH_SigSci_TS,0.11812727272727273,11,26.0
449,District of Columbia,FH_CU_scenario_mid,0.1826232142857143,56,26.0
1754,North Carolina,FH_UVA_Ensemble,0.3170230769230769,52,26.0
2097,Puerto Rico,FH_UVA_Ensemble,0.12491538461538461,52,26.0
995,Louisiana,FH_IowaStateLW_STEM,0.266705,40,26.0
1705,New York,FH_UVA_Ensemble,0.26187499999999997,52,26.0
412,Delaware,FH_JHU_UNC_GAS_StatMechPool,0.24276122448979592,49,27.0
367,Connecticut,FH_LNQ_ens1,0.13593478260869565,46,27.0
1621,New Mexico,FH_COVIDhub_trained_ensemble,0.28196,30,27.0
