,Week Number,Model Name,Predicted Label,True Label,Cosine Similarty,State
0,591,FH_RobertWalraven_ESG,Dec,Dec,0.9902,California
1,591,FH_CU_nochange,Dec,Dec,0.9878,California
2,591,FH_CU_scenario_low,Dec,Dec,0.9822,California
3,591,FH_JHUAPL_Bucky,Peaking,Dec,-0.9944,California
4,591,FH_JHU_IDD_CovidSP,Surge,Dec,-0.9947,California
5,591,FH_CU_scenario_mid,Dec,Dec,0.9922,California
6,591,FH_TTU_squider,Peaking,Dec,-0.9854,California
7,591,FH_Karlen_pypm,Near Peak,Dec,0.9971,California
8,591,FH_UMich_RidgeTfReg,Inc,Dec,-0.9985,California
9,591,FH_CEID_Walk,Flat,Dec,0.8487,California
10,591,USC_SI_kJalpha,Dec,Dec,0.9976,California
11,591,FH_BPagano_RtDriven,Near Peak,Dec,0.9967,California
12,591,FH_COVIDhub_ensemble,Dec,Dec,0.999,California
13,591,FH_CU_select,Dec,Dec,0.9822,California
14,591,FH_LANL_GrowthRate,Dec,Dec,0.9609,California
15,591,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9992,California
16,234,FH_RobertWalraven_ESG,Dec,Dec,0.9995,California
17,234,FH_JHUAPL_Bucky,Dec,Dec,0.9996,California
18,234,FH_JHU_IDD_CovidSP,Dec,Dec,0.9995,California
19,234,FH_Karlen_pypm,Dec,Dec,0.9937,California
20,234,FH_UMich_RidgeTfReg,Surge,Dec,-0.6652,California
21,234,FH_CEID_Walk,Dec,Dec,0.998,California
22,234,USC_SI_kJalpha,Dec,Dec,0.996,California
23,234,FH_COVIDhub_ensemble,Dec,Dec,0.9981,California
24,234,FH_CU_select,Surge,Dec,-0.8353,California
25,234,FH_LANL_GrowthRate,Dec,Dec,0.9969,California
26,234,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9824,California
27,542,FH_RobertWalraven_ESG,Dec,Inc,-0.9995,California
28,542,FH_CU_nochange,Surge,Inc,0.9893,California
29,542,FH_CU_scenario_low,Surge,Inc,0.9903,California
30,542,FH_JHUAPL_Bucky,Surge,Inc,0.9934,California
31,542,FH_JHU_IDD_CovidSP,Dec,Inc,-0.9511,California
32,542,FH_CU_scenario_mid,Inc,Inc,0.9937,California
33,542,FH_TTU_squider,Dec,Inc,-0.9548,California
34,542,FH_Karlen_pypm,Inc,Inc,0.9979,California
35,542,FH_UMich_RidgeTfReg,Dec,Inc,-0.9885,California
36,542,FH_CEID_Walk,Flat,Inc,-0.7669,California
37,542,USC_SI_kJalpha,Surge,Inc,0.9932,California
38,542,FH_BPagano_RtDriven,Inc,Inc,0.9992,California
39,542,FH_COVIDhub_ensemble,Peaking,Inc,0.9972,California
40,542,FH_CU_select,Surge,Inc,0.9903,California
41,542,FH_LANL_GrowthRate,Inc,Inc,0.998,California
42,542,FH_CovidAnalytics_DELPHI,Surge,Inc,0.9934,California
43,416,FH_RobertWalraven_ESG,Dec,Dec,0.9958,California
44,416,FH_CU_nochange,Dec,Dec,0.9959,California
45,416,FH_CU_scenario_low,Dec,Dec,0.9955,California
46,416,FH_JHUAPL_Bucky,Dec,Dec,0.9888,California
47,416,FH_JHU_IDD_CovidSP,Near Peak,Dec,0.8723,California
48,416,FH_CU_scenario_mid,Dec,Dec,0.9935,California
49,416,FH_TTU_squider,Dec,Dec,0.9647,California
50,416,FH_Karlen_pypm,Dec,Dec,0.9896,California
51,416,FH_UMich_RidgeTfReg,Flat,Dec,-0.4937,California
52,416,FH_CEID_Walk,Flat,Dec,0.9043,California
53,416,USC_SI_kJalpha,Dec,Dec,0.9901,California
54,416,FH_BPagano_RtDriven,Dec,Dec,0.9903,California
55,416,FH_COVIDhub_ensemble,Dec,Dec,0.9943,California
56,416,FH_CU_select,Dec,Dec,0.9935,California
57,416,FH_LANL_GrowthRate,Dec,Dec,0.9761,California
58,416,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9941,California
59,423,FH_RobertWalraven_ESG,Dec,Near Peak,0.9801,California
60,423,FH_CU_nochange,Dec,Near Peak,0.969,California
61,423,FH_CU_scenario_low,Dec,Near Peak,0.9795,California
62,423,FH_JHUAPL_Bucky,Peaking,Near Peak,-0.4075,California
63,423,FH_JHU_IDD_CovidSP,Peaking,Near Peak,-0.985,California
64,423,FH_CU_scenario_mid,Dec,Near Peak,0.9641,California
65,423,FH_TTU_squider,Dec,Near Peak,0.9804,California
66,423,FH_Karlen_pypm,Dec,Near Peak,0.9802,California
67,423,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.9588,California
68,423,FH_CEID_Walk,Dec,Near Peak,0.9253,California
69,423,USC_SI_kJalpha,Dec,Near Peak,0.9777,California
70,423,FH_BPagano_RtDriven,Near Peak,Near Peak,0.9315,California
71,423,FH_COVIDhub_ensemble,Dec,Near Peak,0.983,California
72,423,FH_CU_select,Dec,Near Peak,0.9795,California
73,423,FH_LANL_GrowthRate,Dec,Near Peak,0.9653,California
74,423,FH_CovidAnalytics_DELPHI,Dec,Near Peak,0.9804,California
75,577,FH_RobertWalraven_ESG,Near Peak,Near Peak,0.966,California
76,577,FH_CU_nochange,Inc,Near Peak,-0.9934,California
77,577,FH_CU_scenario_low,Peaking,Near Peak,-0.9793,California
78,577,FH_JHUAPL_Bucky,Peaking,Near Peak,-0.8823,California
79,577,FH_JHU_IDD_CovidSP,Inc,Near Peak,-0.9932,California
80,577,FH_CU_scenario_mid,Peaking,Near Peak,-0.9731,California
81,577,FH_TTU_squider,Flat,Near Peak,0.6447,California
82,577,FH_Karlen_pypm,Peaking,Near Peak,-0.9199,California
83,577,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.9914,California
84,577,FH_CEID_Walk,Dec,Near Peak,0.8338,California
85,577,USC_SI_kJalpha,Peaking,Near Peak,-0.9818,California
86,577,FH_BPagano_RtDriven,Peaking,Near Peak,-0.9839,California
87,577,FH_COVIDhub_ensemble,Peaking,Near Peak,-0.9674,California
88,577,FH_CU_select,Peaking,Near Peak,-0.9793,California
89,577,FH_LANL_GrowthRate,Inc,Near Peak,-0.9947,California
90,577,FH_CovidAnalytics_DELPHI,Near Peak,Near Peak,0.9993,California
91,549,FH_RobertWalraven_ESG,Peaking,Peaking,0.9576,California
92,549,FH_CU_nochange,Inc,Peaking,0.9966,California
93,549,FH_CU_scenario_low,Inc,Peaking,0.9984,California
94,549,FH_JHUAPL_Bucky,Inc,Peaking,0.9954,California
95,549,FH_JHU_IDD_CovidSP,Dec,Peaking,-0.9487,California
96,549,FH_CU_scenario_mid,Peaking,Peaking,0.9994,California
97,549,FH_TTU_squider,Dec,Peaking,-0.9673,California
98,549,FH_Karlen_pypm,Surge,Peaking,0.9906,California
99,549,FH_UMich_RidgeTfReg,Peaking,Peaking,0.9971,California
100,549,FH_CEID_Walk,Dec,Peaking,-0.9361,California
101,549,USC_SI_kJalpha,Inc,Peaking,0.9966,California
102,549,FH_BPagano_RtDriven,Peaking,Peaking,0.9871,California
103,549,FH_COVIDhub_ensemble,Peaking,Peaking,0.9971,California
104,549,FH_CU_select,Inc,Peaking,0.9984,California
105,549,FH_LANL_GrowthRate,Peaking,Peaking,0.9969,California
106,549,FH_CovidAnalytics_DELPHI,Surge,Peaking,0.9831,California
107,584,FH_RobertWalraven_ESG,Dec,Dec,0.9972,California
108,584,FH_CU_nochange,Surge,Dec,-0.829,California
109,584,FH_CU_scenario_low,Surge,Dec,-0.8089,California
110,584,FH_JHUAPL_Bucky,Peaking,Dec,-0.9985,California
111,584,FH_JHU_IDD_CovidSP,Surge,Dec,-0.976,California
112,584,FH_CU_scenario_mid,Flat,Dec,0.9268,California
113,584,FH_TTU_squider,Dec,Dec,0.9636,California
114,584,FH_Karlen_pypm,Dec,Dec,0.999,California
115,584,FH_UMich_RidgeTfReg,Surge,Dec,-0.9878,California
116,584,FH_CEID_Walk,Dec,Dec,0.9869,California
117,584,USC_SI_kJalpha,Dec,Dec,0.998,California
118,584,FH_BPagano_RtDriven,Near Peak,Dec,0.996,California
119,584,FH_COVIDhub_ensemble,Dec,Dec,0.9941,California
120,584,FH_CU_select,Surge,Dec,-0.8089,California
121,584,FH_LANL_GrowthRate,Dec,Dec,0.9633,California
122,584,FH_CovidAnalytics_DELPHI,Dec,Dec,0.999,California
123,220,FH_RobertWalraven_ESG,Dec,Dec,0.9999,California
124,220,FH_JHUAPL_Bucky,Flat,Dec,0.9003,California
125,220,FH_JHU_IDD_CovidSP,Dec,Dec,0.999,California
126,220,FH_Karlen_pypm,Dec,Dec,0.9981,California
127,220,FH_UMich_RidgeTfReg,Flat,Dec,-0.2545,California
128,220,FH_CEID_Walk,Dec,Dec,0.9986,California
129,220,USC_SI_kJalpha,Dec,Dec,0.9938,California
130,220,FH_COVIDhub_ensemble,Dec,Dec,0.9992,California
131,220,FH_CU_select,Flat,Dec,0.6302,California
132,220,FH_LANL_GrowthRate,Dec,Dec,0.9997,California
133,220,FH_CovidAnalytics_DELPHI,Near Peak,Dec,0.9049,California
134,353,FH_RobertWalraven_ESG,Near Peak,Dec,0.9798,California
135,353,FH_CU_nochange,Inc,Dec,-0.9999,California
136,353,FH_CU_scenario_low,Peaking,Dec,-0.9919,California
137,353,FH_JHUAPL_Bucky,Dec,Dec,1.0,California
138,353,FH_JHU_IDD_CovidSP,Dec,Dec,0.9448,California
139,353,FH_CU_scenario_mid,Inc,Dec,-0.9997,California
140,353,FH_TTU_squider,Near Peak,Dec,0.9381,California
141,353,FH_UMich_RidgeTfReg,Peaking,Dec,-0.972,California
142,353,FH_CEID_Walk,Surge,Dec,-0.9829,California
143,353,USC_SI_kJalpha,Peaking,Dec,-0.8004,California
144,353,FH_BPagano_RtDriven,Near Peak,Dec,0.93,California
145,353,FH_COVIDhub_ensemble,Near Peak,Dec,0.9675,California
146,353,FH_CU_select,Inc,Dec,-0.9997,California
147,353,FH_LANL_GrowthRate,Surge,Dec,-0.92,California
148,353,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9999,California
149,339,FH_RobertWalraven_ESG,Near Peak,Near Peak,0.9993,California
150,339,FH_CU_nochange,Near Peak,Near Peak,0.9971,California
151,339,FH_CU_scenario_low,Dec,Near Peak,0.9958,California
152,339,FH_JHUAPL_Bucky,Peaking,Near Peak,-0.9774,California
153,339,FH_JHU_IDD_CovidSP,Dec,Near Peak,0.8887,California
154,339,FH_CU_scenario_mid,Dec,Near Peak,0.9947,California
155,339,FH_TTU_squider,Dec,Near Peak,0.8969,California
156,339,FH_Karlen_pypm,Inc,Near Peak,-0.9925,California
157,339,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.9836,California
158,339,FH_CEID_Walk,Dec,Near Peak,0.8696,California
159,339,USC_SI_kJalpha,Inc,Near Peak,-0.9967,California
160,339,FH_BPagano_RtDriven,Peaking,Near Peak,-0.9741,California
161,339,FH_COVIDhub_ensemble,Dec,Near Peak,0.9833,California
162,339,FH_CU_select,Dec,Near Peak,0.9947,California
163,339,FH_CovidAnalytics_DELPHI,Near Peak,Near Peak,0.9991,California
164,367,FH_RobertWalraven_ESG,Dec,Dec,0.9997,California
165,367,FH_CU_nochange,Dec,Dec,0.9931,California
166,367,FH_CU_scenario_low,Dec,Dec,0.9927,California
167,367,FH_JHUAPL_Bucky,Dec,Dec,0.9996,California
168,367,FH_JHU_IDD_CovidSP,Dec,Dec,0.9947,California
169,367,FH_CU_scenario_mid,Dec,Dec,0.9892,California
170,367,FH_TTU_squider,Near Peak,Dec,0.9874,California
171,367,FH_Karlen_pypm,Dec,Dec,0.9997,California
172,367,FH_UMich_RidgeTfReg,Flat,Dec,0.7408,California
173,367,FH_CEID_Walk,Dec,Dec,0.9853,California
174,367,USC_SI_kJalpha,Dec,Dec,0.9995,California
175,367,FH_BPagano_RtDriven,Dec,Dec,0.9998,California
176,367,FH_COVIDhub_ensemble,Dec,Dec,0.9998,California
177,367,FH_CU_select,Dec,Dec,0.9892,California
178,367,FH_LANL_GrowthRate,Dec,Dec,0.9396,California
179,367,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9988,California
180,192,FH_RobertWalraven_ESG,Dec,Near Peak,0.9791,California
181,192,FH_JHU_IDD_CovidSP,Inc,Near Peak,-0.997,California
182,192,FH_Karlen_pypm,Dec,Near Peak,0.9813,California
183,192,USC_SI_kJalpha,Dec,Near Peak,0.9879,California
184,192,FH_COVIDhub_ensemble,Dec,Near Peak,0.9011,California
185,192,FH_LANL_GrowthRate,Dec,Near Peak,0.9592,California
186,192,FH_CovidAnalytics_DELPHI,Peaking,Near Peak,-0.9605,California
187,178,FH_RobertWalraven_ESG,Peaking,Near Peak,-0.8882,California
188,178,FH_JHU_IDD_CovidSP,Surge,Near Peak,-0.9967,California
189,178,FH_Karlen_pypm,Inc,Near Peak,-0.9874,California
190,178,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.9962,California
191,178,USC_SI_kJalpha,Dec,Near Peak,0.932,California
192,178,FH_COVIDhub_ensemble,Near Peak,Near Peak,0.9343,California
193,178,FH_LANL_GrowthRate,Near Peak,Near Peak,0.9991,California
194,178,FH_CovidAnalytics_DELPHI,Peaking,Near Peak,-0.9545,California
195,430,FH_RobertWalraven_ESG,Dec,Near Peak,0.9116,California
196,430,FH_CU_nochange,Flat,Near Peak,0.5106,California
197,430,FH_CU_scenario_low,Dec,Near Peak,0.8667,California
198,430,FH_JHUAPL_Bucky,Dec,Near Peak,0.8748,California
199,430,FH_JHU_IDD_CovidSP,Peaking,Near Peak,-0.8539,California
200,430,FH_CU_scenario_mid,Flat,Near Peak,-0.1798,California
201,430,FH_TTU_squider,Dec,Near Peak,0.8599,California
202,430,FH_Karlen_pypm,Dec,Near Peak,0.9054,California
203,430,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.9556,California
204,430,FH_CEID_Walk,Dec,Near Peak,0.9256,California
205,430,USC_SI_kJalpha,Dec,Near Peak,0.9408,California
206,430,FH_BPagano_RtDriven,Peaking,Near Peak,-0.31,California
207,430,FH_COVIDhub_ensemble,Dec,Near Peak,0.9189,California
208,430,FH_CU_select,Dec,Near Peak,0.8667,California
209,430,FH_LANL_GrowthRate,Flat,Near Peak,0.5834,California
210,430,FH_CovidAnalytics_DELPHI,Dec,Near Peak,0.8983,California
211,381,FH_RobertWalraven_ESG,Dec,Dec,0.9996,California
212,381,FH_CU_nochange,Flat,Dec,0.8231,California
213,381,FH_CU_scenario_low,Dec,Dec,0.9852,California
214,381,FH_JHUAPL_Bucky,Dec,Dec,0.9997,California
215,381,FH_JHU_IDD_CovidSP,Dec,Dec,0.9982,California
216,381,FH_CU_scenario_mid,Flat,Dec,0.7235,California
217,381,FH_TTU_squider,Near Peak,Dec,0.934,California
218,381,FH_Karlen_pypm,Dec,Dec,0.9984,California
219,381,FH_UMich_RidgeTfReg,Dec,Dec,0.9941,California
220,381,FH_CEID_Walk,Dec,Dec,0.9672,California
221,381,USC_SI_kJalpha,Dec,Dec,0.9999,California
222,381,FH_BPagano_RtDriven,Dec,Dec,0.9994,California
223,381,FH_COVIDhub_ensemble,Dec,Dec,0.9953,California
224,381,FH_CU_select,Flat,Dec,0.7235,California
225,381,FH_LANL_GrowthRate,Dec,Dec,0.9663,California
226,381,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9964,California
227,395,FH_RobertWalraven_ESG,Dec,Dec,0.9948,California
228,395,FH_CU_nochange,Dec,Dec,0.9983,California
229,395,FH_CU_scenario_low,Dec,Dec,0.9959,California
230,395,FH_JHUAPL_Bucky,Dec,Dec,0.9965,California
231,395,FH_JHU_IDD_CovidSP,Peaking,Dec,-0.2551,California
232,395,FH_CU_scenario_mid,Dec,Dec,0.9972,California
233,395,FH_TTU_squider,Near Peak,Dec,0.9878,California
234,395,FH_Karlen_pypm,Dec,Dec,0.9969,California
235,395,FH_UMich_RidgeTfReg,Dec,Dec,0.9953,California
236,395,FH_CEID_Walk,Dec,Dec,0.9864,California
237,395,USC_SI_kJalpha,Dec,Dec,0.9994,California
238,395,FH_BPagano_RtDriven,Dec,Dec,0.9997,California
239,395,FH_COVIDhub_ensemble,Dec,Dec,0.9927,California
240,395,FH_CU_select,Dec,Dec,0.9972,California
241,395,FH_LANL_GrowthRate,Dec,Dec,0.9809,California
242,395,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9883,California
243,206,FH_RobertWalraven_ESG,Peaking,Dec,-0.9367,California
244,206,FH_JHU_IDD_CovidSP,Peaking,Dec,-0.9965,California
245,206,FH_Karlen_pypm,Dec,Dec,0.9988,California
246,206,FH_CEID_Walk,Peaking,Dec,-0.8391,California
247,206,USC_SI_kJalpha,Near Peak,Dec,0.9981,California
248,206,FH_COVIDhub_ensemble,Near Peak,Dec,0.7204,California
249,206,FH_CU_select,Peaking,Dec,-0.9979,California
250,206,FH_LANL_GrowthRate,Near Peak,Dec,0.6024,California
251,206,FH_CovidAnalytics_DELPHI,Peaking,Dec,-0.9755,California
252,619,FH_RobertWalraven_ESG,Dec,Dec,0.9508,California
253,619,FH_CU_nochange,Dec,Dec,0.954,California
254,619,FH_CU_scenario_low,Flat,Dec,-0.1565,California
255,619,FH_JHUAPL_Bucky,Dec,Dec,0.9507,California
256,619,FH_CU_scenario_mid,Flat,Dec,0.6651,California
257,619,FH_TTU_squider,Dec,Dec,0.9573,California
258,619,FH_Karlen_pypm,Dec,Dec,0.9519,California
259,619,FH_UMich_RidgeTfReg,Dec,Dec,0.9529,California
260,619,FH_CEID_Walk,Near Peak,Dec,0.1351,California
261,619,USC_SI_kJalpha,Surge,Dec,-0.8326,California
262,619,FH_BPagano_RtDriven,Dec,Dec,0.9483,California
263,619,FH_COVIDhub_ensemble,Dec,Dec,0.9519,California
264,619,FH_CU_select,Flat,Dec,-0.1565,California
265,619,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9523,California
266,633,FH_RobertWalraven_ESG,Dec,Peaking,-0.9095,California
267,633,FH_CU_nochange,Dec,Peaking,-0.9597,California
268,633,FH_CU_scenario_low,Dec,Peaking,-0.9867,California
269,633,FH_JHUAPL_Bucky,Dec,Peaking,-0.9223,California
270,633,FH_CU_scenario_mid,Dec,Peaking,-0.9596,California
271,633,FH_TTU_squider,Peaking,Peaking,0.9923,California
272,633,FH_Karlen_pypm,Dec,Peaking,-0.8376,California
273,633,USC_SI_kJalpha,Dec,Peaking,-0.8843,California
274,633,FH_BPagano_RtDriven,Dec,Peaking,-0.9225,California
275,633,FH_COVIDhub_ensemble,Dec,Peaking,-0.8859,California
276,633,FH_CU_select,Dec,Peaking,-0.9867,California
277,633,FH_CovidAnalytics_DELPHI,Dec,Peaking,-0.8942,California
278,388,FH_RobertWalraven_ESG,Dec,Dec,0.9985,California
279,388,FH_CU_nochange,Dec,Dec,0.9982,California
280,388,FH_CU_scenario_low,Dec,Dec,0.9963,California
281,388,FH_JHUAPL_Bucky,Dec,Dec,0.9952,California
282,388,FH_JHU_IDD_CovidSP,Peaking,Dec,-0.9986,California
283,388,FH_CU_scenario_mid,Dec,Dec,0.9965,California
284,388,FH_TTU_squider,Near Peak,Dec,0.9027,California
285,388,FH_Karlen_pypm,Dec,Dec,0.9978,California
286,388,FH_UMich_RidgeTfReg,Dec,Dec,0.9937,California
287,388,FH_CEID_Walk,Dec,Dec,0.9309,California
288,388,USC_SI_kJalpha,Dec,Dec,0.9997,California
289,388,FH_BPagano_RtDriven,Dec,Dec,0.9996,California
290,388,FH_COVIDhub_ensemble,Dec,Dec,0.9961,California
291,388,FH_CU_select,Dec,Dec,0.9965,California
292,388,FH_LANL_GrowthRate,Dec,Dec,0.9718,California
293,388,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9924,California
294,185,FH_RobertWalraven_ESG,Surge,Dec,-0.9697,California
295,185,FH_JHU_IDD_CovidSP,Inc,Dec,-0.9987,California
296,185,FH_Karlen_pypm,Inc,Dec,-0.9994,California
297,185,USC_SI_kJalpha,Near Peak,Dec,0.9891,California
298,185,FH_COVIDhub_ensemble,Inc,Dec,-0.9976,California
299,185,FH_LANL_GrowthRate,Near Peak,Dec,0.8165,California
300,185,FH_CovidAnalytics_DELPHI,Peaking,Dec,-0.994,California
301,451,FH_RobertWalraven_ESG,Dec,Dec,0.9866,California
302,451,FH_CU_nochange,Flat,Dec,0.5906,California
303,451,FH_CU_scenario_low,Dec,Dec,0.9654,California
304,451,FH_JHUAPL_Bucky,Surge,Dec,-0.9509,California
305,451,FH_JHU_IDD_CovidSP,Surge,Dec,-0.9917,California
306,451,FH_CU_scenario_mid,Dec,Dec,0.9589,California
307,451,FH_TTU_squider,Dec,Dec,0.9748,California
308,451,FH_Karlen_pypm,Dec,Dec,0.9994,California
309,451,FH_UMich_RidgeTfReg,Surge,Dec,-0.8685,California
310,451,FH_CEID_Walk,Dec,Dec,0.9669,California
311,451,USC_SI_kJalpha,Dec,Dec,0.9988,California
312,451,FH_BPagano_RtDriven,Flat,Dec,-0.5183,California
313,451,FH_COVIDhub_ensemble,Dec,Dec,0.9451,California
314,451,FH_CU_select,Dec,Dec,0.9589,California
315,451,FH_LANL_GrowthRate,Flat,Dec,0.1887,California
316,451,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9982,California
317,332,FH_RobertWalraven_ESG,Peaking,Near Peak,-0.7294,California
318,332,FH_CU_nochange,Peaking,Near Peak,0.3483,California
319,332,FH_CU_scenario_low,Peaking,Near Peak,-0.3737,California
320,332,FH_JHUAPL_Bucky,Peaking,Near Peak,-0.8469,California
321,332,FH_JHU_IDD_CovidSP,Flat,Near Peak,-0.9746,California
322,332,FH_CU_scenario_mid,Peaking,Near Peak,-0.6148,California
323,332,FH_TTU_squider,Inc,Near Peak,-0.9237,California
324,332,FH_Karlen_pypm,Inc,Near Peak,-0.8824,California
325,332,FH_UMich_RidgeTfReg,Inc,Near Peak,-0.8825,California
326,332,USC_SI_kJalpha,Peaking,Near Peak,-0.8406,California
327,332,FH_BPagano_RtDriven,Peaking,Near Peak,-0.8404,California
328,332,FH_COVIDhub_ensemble,Peaking,Near Peak,-0.7689,California
329,332,FH_CU_select,Peaking,Near Peak,-0.3737,California
330,332,FH_LANL_GrowthRate,Peaking,Near Peak,-0.7499,California
331,332,FH_CovidAnalytics_DELPHI,Peaking,Near Peak,-0.7942,California
332,318,FH_RobertWalraven_ESG,Near Peak,Peaking,-0.8601,California
333,318,FH_CU_nochange,Inc,Peaking,0.9896,California
334,318,FH_CU_scenario_low,Peaking,Peaking,0.9984,California
335,318,FH_JHUAPL_Bucky,Peaking,Peaking,0.9968,California
336,318,FH_JHU_IDD_CovidSP,Surge,Peaking,0.9634,California
337,318,FH_CU_scenario_mid,Inc,Peaking,0.9887,California
338,318,FH_TTU_squider,Dec,Peaking,-0.9882,California
339,318,FH_Karlen_pypm,Inc,Peaking,0.9831,California
340,318,FH_CEID_Walk,Peaking,Peaking,0.9867,California
341,318,USC_SI_kJalpha,Inc,Peaking,0.9914,California
342,318,FH_BPagano_RtDriven,Peaking,Peaking,0.9976,California
343,318,FH_COVIDhub_ensemble,Inc,Peaking,0.9946,California
344,318,FH_CU_select,Peaking,Peaking,0.9984,California
345,318,FH_LANL_GrowthRate,Peaking,Peaking,0.5868,California
346,318,FH_CovidAnalytics_DELPHI,Peaking,Peaking,0.9934,California
347,444,FH_RobertWalraven_ESG,Dec,Dec,0.9941,California
348,444,FH_CU_nochange,Surge,Dec,-0.9795,California
349,444,FH_CU_scenario_low,Surge,Dec,-0.9531,California
350,444,FH_JHUAPL_Bucky,Dec,Dec,0.9863,California
351,444,FH_JHU_IDD_CovidSP,Inc,Dec,-0.9989,California
352,444,FH_CU_scenario_mid,Surge,Dec,-0.9232,California
353,444,FH_TTU_squider,Dec,Dec,0.9606,California
354,444,FH_Karlen_pypm,Dec,Dec,0.9982,California
355,444,FH_UMich_RidgeTfReg,Peaking,Dec,-0.996,California
356,444,FH_CEID_Walk,Peaking,Dec,-0.9719,California
357,444,USC_SI_kJalpha,Peaking,Dec,-0.963,California
358,444,FH_BPagano_RtDriven,Flat,Dec,0.7766,California
359,444,FH_COVIDhub_ensemble,Peaking,Dec,0.0381,California
360,444,FH_CU_select,Surge,Dec,-0.9232,California
361,444,FH_LANL_GrowthRate,Surge,Dec,-0.9463,California
362,444,FH_CovidAnalytics_DELPHI,Dec,Dec,0.997,California
363,528,FH_RobertWalraven_ESG,Dec,Inc,-0.9764,California
364,528,FH_CU_nochange,Surge,Inc,0.9855,California
365,528,FH_CU_scenario_low,Surge,Inc,0.9772,California
366,528,FH_JHUAPL_Bucky,Surge,Inc,0.9997,California
367,528,FH_JHU_IDD_CovidSP,Dec,Inc,-0.9415,California
368,528,FH_CU_scenario_mid,Surge,Inc,0.9719,California
369,528,FH_TTU_squider,Dec,Inc,-0.9428,California
370,528,FH_Karlen_pypm,Surge,Inc,0.9959,California
371,528,FH_UMich_RidgeTfReg,Dec,Inc,-0.9334,California
372,528,FH_CEID_Walk,Dec,Inc,-0.924,California
373,528,USC_SI_kJalpha,Dec,Inc,-0.942,California
374,528,FH_BPagano_RtDriven,Inc,Inc,0.9957,California
375,528,FH_COVIDhub_ensemble,Dec,Inc,-0.9515,California
376,528,FH_CU_select,Surge,Inc,0.9719,California
377,528,FH_LANL_GrowthRate,Dec,Inc,-0.8866,California
378,528,FH_CovidAnalytics_DELPHI,Dec,Inc,-0.9666,California
379,255,FH_RobertWalraven_ESG,Dec,Surge,-0.9797,California
380,255,FH_CU_nochange,Dec,Surge,-0.9001,California
381,255,FH_CU_scenario_low,Dec,Surge,-0.9805,California
382,255,FH_JHUAPL_Bucky,Dec,Surge,-0.9679,California
383,255,FH_JHU_IDD_CovidSP,Near Peak,Surge,-0.9953,California
384,255,FH_CU_scenario_mid,Dec,Surge,-0.9182,California
385,255,FH_TTU_squider,Dec,Surge,-0.9285,California
386,255,FH_Karlen_pypm,Dec,Surge,-0.9529,California
387,255,FH_UMich_RidgeTfReg,Inc,Surge,0.991,California
388,255,FH_CEID_Walk,Flat,Surge,-0.7801,California
389,255,USC_SI_kJalpha,Dec,Surge,-0.9791,California
390,255,FH_COVIDhub_ensemble,Dec,Surge,-0.9634,California
391,255,FH_CU_select,Dec,Surge,-0.9182,California
392,255,FH_LANL_GrowthRate,Dec,Surge,-0.9807,California
393,255,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.95,California
394,241,FH_RobertWalraven_ESG,Dec,Surge,-0.8209,California
395,241,FH_JHUAPL_Bucky,Near Peak,Surge,-0.9657,California
396,241,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9083,California
397,241,FH_Karlen_pypm,Dec,Surge,-0.909,California
398,241,FH_UMich_RidgeTfReg,Peaking,Surge,0.8361,California
399,241,FH_CEID_Walk,Near Peak,Surge,-0.9782,California
400,241,USC_SI_kJalpha,Near Peak,Surge,-0.9392,California
401,241,FH_COVIDhub_ensemble,Near Peak,Surge,-0.9228,California
402,241,FH_CU_select,Surge,Surge,0.9249,California
403,241,FH_LANL_GrowthRate,Dec,Surge,-0.8712,California
404,241,FH_CovidAnalytics_DELPHI,Near Peak,Surge,-0.9313,California
405,507,FH_RobertWalraven_ESG,Near Peak,Surge,-0.9034,California
406,507,FH_CU_nochange,Surge,Surge,0.9964,California
407,507,FH_CU_scenario_low,Surge,Surge,0.9789,California
408,507,FH_JHUAPL_Bucky,Near Peak,Surge,-0.9866,California
409,507,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9626,California
410,507,FH_CU_scenario_mid,Inc,Surge,0.9886,California
411,507,FH_TTU_squider,Dec,Surge,-0.9371,California
412,507,FH_Karlen_pypm,Dec,Surge,-0.9824,California
413,507,FH_UMich_RidgeTfReg,Peaking,Surge,0.588,California
414,507,FH_CEID_Walk,Surge,Surge,0.9966,California
415,507,USC_SI_kJalpha,Surge,Surge,0.9967,California
